;ExternalRiskEstimate;MSinceOldestTradeOpen;AverageMInFile;NumSatisfactoryTrades;NumTrades60Ever2DerogPubRec;NumTrades90Ever2DerogPubRec;PercentTradesNeverDelq;MSinceMostRecentDelq;NumTradesOpeninLast12M;PercentInstallTrades;MSinceMostRecentInqexcl7days;NumInqLast6M;NumInqLast6Mexcl7days;NetFractionRevolvingBurden;NetFractionInstallBurden;NumRevolvingTradesWBalance;NumBank2NatlTradesWHighUtilization;PercentTradesWBalance;MaxDelq2PublicRecLast12M_6;MaxDelq2PublicRecLast12M_8;MaxDelq2PublicRecLast12M_9;MaxDelqEver_2;MaxDelqEver_5;MaxDelqEver_8
6249;-0,75206;-0,04438651;-0,1651911;0,2469602;-0,006097713;-0,0008318979;-0,2103074;0,027212743;0,002922974;-0,0687647;-0,114205584;-0,006547183;0,005417052;-0,07387318;-0,0098816985;-0,029787863;0,110203065;-0,01904185;-0,010656642;-0,0009048741;0,0;0,00016807164;0,00024796015;-0,00028401552
6981;-0,79582745;-0,0919353;-0,18420501;0,6461149;-0,0055938694;-0,00028135313;-0,18850426;0,019658606;0,008608699;0,07113711;0,16604613;-0,006324793;0,030473301;-0,35489756;-0,021062773;-0,029616583;-0,026723662;-0,01972269;-0,014187789;-0,00054465095;0,0;0,0012409849;0,00024796015;-0,00028401552
10000;-0,36001974;-0,06518072;0,20640695;0,20954818;-0,0035336625;-0,00028135313;-0,19198808;0,02000688;0,00053127407;0,2471622;0,28150272;-0,014438163;-0,009481246;-0,13636486;-0,0020623563;-0,03874991;-0,005593317;-0,0256153;-0,014178513;-0,0005192289;0,0;9,9033234e-05;0,0018291674;-0,00473232
9454;0,84139425;0,046223428;0,16517024;0,11682918;0,020870065;0,0008977903;0,24241696;0,06973467;-0,017026614;-0,05295282;0,1886214;0,13247997;0,027938237;0,04877367;0,08576649;-0,010122059;-0,002780795;-0,031713918;-0,011404326;0,0042082095;0,0;-0,0022732746;0,0010152108;0,00072890485
5631;0,2643636;0,07337548;0,2812097;0,25432175;-0,0022448623;-0,00028135313;0,4270818;0,046219196;0,01653374;0,1951186;0,16233614;-0,024852732;-0,013924917;-0,13484554;0,005536437;-0,025458382;-0,019458666;-0,038893417;0,057124592;-0,009671385;0,0;9,9033234e-05;0,00075393135;0,00127999
5995;0,4811451;-0,16502397;-0,3085791;-0,19672139;0,021331271;-0,00028135313;0,21515077;0,02757471;0,009482587;0,09145561;0,20268157;-0,033102702;-0,012944717;-0,20095022;0,0030277702;0,03760375;0,017095467;0,0521479;0,06792718;0,00011881723;0,0;9,9033234e-05;-0,004036406;0,00051486684
8660;-0,47443157;-0,18074365;-0,23875253;-0,2319354;-0,001648485;-0,00083189795;-0,21575624;-0,12972866;0,0018110371;0,130549;-0,51976436;-0,0030666725;-0,001236622;0,10869467;-0,0025294055;-0,0465615;-0,021136025;-0,0023199217;-0,015299362;0,0011157818;0,0;9,9033234e-05;0,0005754379;0,0015669786
7092;-0,017517915;-0,10405387;-0,17581075;-0,10177286;-0,0016347948;-0,00028135313;0,20403524;-0,10602283;-0,019572362;-0,049800683;0,27006674;-0,0011636189;0,0048651;-0,030139178;0,03649437;0,09175427;0,017829899;-0,022658773;-0,011426312;0,00067378214;0,0;0,00016807164;0,00027327047;0,0015669786
7926;0,5664872;0,16265635;0,19482298;-0,1917898;-0,0015711008;-0,00028135313;-0,020344082;-0,05984236;-0,017798867;-0,07073607;0,2389313;0,0012415764;0,010811226;0,13955523;0,054945912;-0,02331495;-0,011166344;0,006094408;-0,0112758735;0,0010530415;0,0;0,00016807164;0,0005133321;0,00127999
5338;0,8363898;-0,1619545;0,019511195;-0,075040676;0,021400819;0,0008977903;0,35271236;0,037420493;0,0036710564;-0,04278266;0,17993343;-0,03899564;-0,013098744;0,13104366;-0,062343877;-0,0050851544;-0,0136824185;-0,05052899;-0,027394947;0,00067378214;0,0;0,00016807164;0,002590023;0,00051486684
7925;0,8425107;-0,120426945;-0,2993486;-0,20398265;-0,001565868;-0,00028135313;-0,18950549;0,041176654;-0,03358499;0,12792456;0,2241751;-0,0032556197;-0,0027552266;0,33320028;0,0083219;0,03004096;-0,010501531;0,04522742;0,066074766;0,00051747134;0,0;9,9033234e-05;0,000958375;0,00051486684
33;-0,46023083;-0,014694862;-0,013632923;-0,032708306;-0,0035986542;-0,00028135313;-0,19062495;0,034723647;0,0005297098;-0,10309061;0,26854298;-0,037488945;-0,011232548;0,215203;0,07729953;-0,020943195;-0,010348181;-0,04218638;-0,011697775;-0,0004917548;0,0;0,00016807164;0,0005133321;-0,0008643911
4505;-1,0394088;-0,19676025;-0,20463696;-0,01727648;-0,0071163466;-0,00028135313;-0,2506865;0,020728726;0,0022490737;-0,015216269;0,21478586;-0,02705472;-0,012816775;-0,19598915;-0,017841669;-0,046371967;-0,023945328;-0,030293927;-0,016244195;-0,0005192289;0,0;9,9033234e-05;0,00024796015;-0,00028401552
4695;0,87690246;-0,021581015;0,1416927;-0,11590344;0,019794172;0,03684275;0,24416687;0,031093365;0,00363754;-0,09596166;-0,05437455;-0,01532504;0,0052833767;0,42963547;0,015219515;0,30153432;0,019414844;-0,019832639;0,018079463;0,00051747134;0,0;-0,0022732746;0,002664653;0,00127999
9151;-0,6757337;-0,041195974;-0,2393272;0,13076477;0,09594792;-0,00028135313;0,23049776;-0,10142648;-0,0020362206;0,042336628;0,21023662;-0,002738042;-0,008153718;-0,22229904;-0,019006884;0,14294593;-0,044940613;-0,013376726;-0,010061373;0,00068157807;0,0;0,00016807164;-0,0014780099;0,00051486684
6265;-0,93844444;-0,079331264;-0,2005235;0,058768738;-0,0028955971;-0,00028135313;-0,1474289;0,021967186;0,0034309863;0,1542246;-0,79454494;-0,029386453;-0,008277481;-0,09523175;0,0014855969;0,014422024;-0,026959367;-0,021855209;-0,007679598;-0,0009048741;0,0;0,00038226222;0,00036145689;-0,00028401552
4746;-0,86592644;-0,15168992;-0,12444641;-0,23248668;-0,0047873994;-0,0008318979;-0,26775864;0,021989442;-9,3647745e-05;-0,13433373;-0,41064835;-0,02536657;-0,011119364;-0,27584335;-0,010612565;0,061122935;-0,028067723;-0,022321185;-0,008094578;-0,0068303556;0,0;0,00016807164;0,00029599865;-0,00028401552
533;-0,75263155;0,26018593;0,23500556;-0,05325873;-0,0055405144;-0,00028135313;0,32890025;0,036396693;0,0013482615;0,034775153;0,19460744;-0,024604006;-0,014953775;-0,12918699;-0,02674156;-0,03744818;-0,032113336;-0,01575419;-0,008803438;0,00056148507;0,0;0,00016807164;0,0004626145;0,00127999
9027;-0,1704656;-0,0837274;-0,26243183;-0,07867892;0,022585245;0,0008977903;0,18533543;-0,11903513;-0,0036997152;-0,0634065;0,27453154;-0,034095813;-0,011634783;0,09810848;-0,006517139;0,13252239;0,00949159;-0,02794709;-0,009816145;0,00021851642;0,0;-0,0022732746;0,00029347235;0,0015669786
6943;-0,4501201;-0,0565713;-0,08580932;0,068843774;-0,0016215714;-0,00083189795;-0,18531948;0,024424165;-0,0022583664;-0,1201919;-0,485597;-0,03107979;-0,011214481;0,3268408;-0,013341116;-0,046041198;0,024219325;-0,016313896;-0,012459271;-0,0011495579;0,0;0,00016807164;0,00041281665;-0,0008643911
8676;0,57193065;0,28897172;0,28600758;0,1477203;0,027621683;0,0026541504;-0,18727416;0,029239908;-0,003691104;-0,10187528;-0,42062095;-0,022219347;0,0005284022;0,02129535;-0,023259845;0,07018689;-0,014302768;-0,0037355085;-0,006188009;-0,0004282092;0,0;0,00016807164;0,0005794325;-0,00070607977
9290;-0,61459726;-0,062382244;-0,18996729;-0,06386385;-0,0020660986;-0,00083189795;-0,18968843;0,04005962;-0,0033220085;0,20133632;-0,43281305;-0,01319693;-0,0028474936;0,44022766;0,067540646;-0,041715022;-0,026985524;0,060142606;-0,012254979;-0,00053938467;0,0;9,9033234e-05;0,0006684283;-0,00028401552
5191;-0,77687794;-0,001500329;0,46916702;0,1265882;-0,0047872756;-0,0008318979;-0,1994943;0,044574346;-0,012279031;-0,07876972;-0,43186846;0,1536632;0,020419395;-0,08834966;0,05007868;0,02415978;-0,01842244;0,028277215;-0,007141324;-0,0010130155;0,0;0,00016807164;0,0005133321;-0,0004020851
6839;-0,10865536;-0,009940117;0,031481504;-0,2825391;-0,0014599203;-0,00028135313;-0,18293804;0,025846157;-0,000778203;-0,09765604;0,25865903;-0,033515025;-0,012146054;0,28408304;-0,025475267;0,04921811;0,008637502;0,053316817;-0,009241275;-0,0016778577;0,0;0,00016807164;0,0005794325;-0,00473232
8943;-0,7868432;-0,19329394;-0,20268981;0,7001728;-0,0048669684;-0,00028135313;-0,16736168;0,018224355;-0,0012246748;0,06830248;0,16188937;-0,032159667;-0,024916746;0,017062543;-0,014571441;-0,01627861;0,118727155;-0,019142;-0,0067811892;-0,00054465095;0,0;0,0012409849;0,00024796015;-0,00028401552
2156;0,5803319;-0,02293531;0,041764464;-0,09084093;0,021400819;-0,0014952401;0,12335907;0,01933033;0,00235726;-0,101089165;0,21461356;-0,030887263;0,00045920972;0,40011948;-0,03254507;-0,037105735;0,007825125;0,08036259;0,04437447;0,00022305951;0,0;-0,0022732746;0,0005794325;0,00051486684
9794;0,37294263;-0,07628572;0,008860485;-0,1410314;-0,0015236144;-0,0014952401;-0,15159246;0,022655625;-0,007834855;-0,058800455;0,22276214;-0,022764783;0,0046336227;0,6538842;0,0120318495;-0,054302745;-0,0077708256;-0,0055248113;-0,012215313;-0,0013508094;0,0;0,00016807164;0,0005794325;-0,00028401552
5463;0,3174144;0,15954454;0,17649823;-0,17289796;0,016506886;0,0026541504;0,097088374;-0,014612856;0,0020200794;-0,062370177;-0,46242556;0,0128182005;0,011226705;-0,010534905;0,028059635;0,027145606;-0,0005512171;-0,0042685424;-0,0073298523;0,0010530415;0,0;0,00016807164;0,0005133321;0,00127999
5741;0,8044894;0,19882023;0,26479277;0,11783117;-0,0024789742;-0,00028135313;0,23741594;0,036834344;0,012858275;-0,12629478;0,16380443;-0,013647288;0,0041067638;-0,103914425;-0,03953139;0,00080040726;0,012844863;-0,03063642;0,03645706;-0,009860414;0,0;0,00016807164;0,002590023;0,00127999
2609;0,2652682;0,12046142;0,18855229;0,04251866;0,018860603;-0,00028135313;0,2152462;0,032487027;0,0066774986;-0,052864544;0,19549057;0,009566573;0,008997866;-0,09762655;0,001500512;-0,023942064;-0,032826986;-0,015917007;0,051420502;0,0002034472;0,0;0,00016807164;-0,0035777586;0,00127999
9946;0,47972;0,13500924;0,25888532;-0,029289572;0,01776451;0,0008977903;0,06742762;0,03015963;0,0066802264;-0,11181275;0,23841713;-0,038746014;-0,033702623;0,051362246;-0,027475964;0,04652985;-0,022267465;-0,016459055;-0,006554355;-0,0008077182;0,0;0,00016807164;0,0005794325;0,00127999
5956;0,49784645;0,1769595;0,24624278;-0,07864049;-0,0025560118;-0,00028135313;0,19190326;0,031486172;0,010977243;-0,0707468;0,19082701;-0,037590932;-0,0335027;0,14010821;0,009847858;-0,028146962;-0,019779226;-0,011751635;0,047600284;-0,00027214806;0,0;0,00016807164;0,0005794325;0,00127999
9750;-0,0887929;-0,095739216;-0,2698392;-0,15865833;0,015549891;0,0026541501;0,3977104;-0,018082235;0,0007500863;-0,050024908;-0,34478882;0,029101118;0,0056565604;-0,07383866;-0,013583457;0,048510987;0,024685651;-0,018958341;-0,013364481;0,00028375167;0,0;0,00016807164;0,00029347235;0,0015669786
2884;0,44521928;0,17697287;0,35415378;-0,14859119;-0,0030023325;-0,00083189795;-0,16582692;0,028548285;-0,029003622;0,07565153;-0,18241656;-0,0057106595;-0,0010999212;0,04748403;-0,058931272;-0,050874043;-0,0082917595;-0,08988069;-0,007352875;0,00010849889;0,0;0,0012409849;0,0005794325;-0,00070607977
4557;0,45267382;-0,075196944;-0,24924976;-0,0863303;0,021400819;0,0047721295;0,19225837;-0,1959941;0,0021298288;0,13725573;0,18750155;-0,026123432;-0,010304334;0,39065182;0,06421945;-0,038492024;-0,0042846766;-0,00013131369;-0,020364387;0,00013821195;0,0;-0,0013394868;0,0006684283;0,00051486684
3587;-0,7885884;0,39698085;-0,16007012;0,39542192;-0,0033977542;-0,00028135313;-0,109564945;0,027384017;0,0028572085;0,06826522;-0,84623766;-0,03202138;-0,027904693;-0,2949519;-0,017954625;-0,06256083;-0,030430175;-0,009899091;-0,009781979;-0,00054465095;0,0;0,00016807164;0,00024796015;-0,00028401552
7417;-1,1152055;-0,06083906;0,03947716;-0,047123406;-0,0066303248;-0,00028135313;-0,20959222;0,024855409;0,0018544851;-0,06576408;0,2352728;-0,020227317;-0,004786443;-0,21599673;-0,0021633857;-0,05200121;-0,023430709;0,054552488;-0,014114326;-0,0010381021;0,0;0,00016807164;0,0004626145;-0,00028401552
9487;0,24389794;0,21087411;0,3072037;0,19714677;-0,0023662506;-0,00028135313;0,11390064;0,03958374;0,016749505;0,23510367;0,2312526;-0,0016034154;0,0025392878;-0,13319448;-0,016454443;-0,024351079;0,10139403;-0,025397623;0,038938664;-0,009671385;0,0;9,9033234e-05;0,00075393135;0,00127999
2903;-0,970659;-0,076929525;-0,18699929;-0,06346696;-0,003970709;-0,0008318979;-0,25187263;0,02236425;0,0022189622;-0,06762673;-0,36754197;-0,018350037;-0,002633917;-0,21911573;-0,013223443;-0,038333047;-0,030920086;-0,019406002;-0,012284014;-0,00069671683;0,0;0,00016807164;0,00024796015;-0,00028401552
114;0,49993134;-0,089545354;-0,27625936;0,2881817;0,019415347;0,0008977903;0,06661337;-0,17158233;0,013948377;0,14218132;0,20253798;-0,016812334;-0,002274453;-0,19321248;0,016926004;-0,027910016;0,10889809;0,07049536;-0,027988749;0,00014374792;0,0;9,9033234e-05;0,00036158337;0,00051486684
5034;-0,6600122;0,25416964;0,47561264;-0,13397124;-0,007808014;-0,0008318979;-0,2230573;0,024773845;-0,06153754;-0,110011965;-0,10132296;-0,019154275;-0,0047763363;-0,23211884;-0,0035969277;-0,04646122;-0,028521193;-0,02128261;-0,006494096;-0,00016571244;0,0;0,0012409849;0,00049009005;-0,00070607977
2236;0,2838055;-0,13501926;-0,27657387;-0,010714554;-0,0015925411;-0,00028135313;0,19959961;0,024863902;0,0065041794;-0,07633084;0,21592444;-0,03572657;-0,007510141;-0,1490988;-0,013627393;-0,029860714;0,024720287;-0,015651125;0,07568771;3,396967e-05;0,0;0,00016807164;0,00029347235;0,00051486684
4552;-0,783756;-0,055488233;-0,17964903;0,6376368;-0,005805701;-0,00028135313;-0,1852194;0,025544306;0,0030428888;-0,070717946;0,21037544;0,005302281;0,032750595;-0,21713689;-0,01076772;-0,039799087;-0,024212964;0,0039944053;-0,011546835;-0,00015900577;0,0;0,00016807164;0,00024796015;-0,00028401552
2837;0,35430703;-0,06848859;-0,18917786;-0,009609597;-0,0011178907;-0,01154593;-0,1819497;0,03885489;-0,008763237;-0,043022804;-0,45979387;-0,025122473;-0,0031310904;0,66603386;0,072922915;0,03294241;0,023405915;0,016447386;-0,002792832;-0,0013508094;0,0;0,00016807164;0,00027327047;-0,00028401552
1627;-0,5233279;-0,04419217;-0,20855635;0,5614947;-0,004443591;-0,0014952401;-0,14631058;0,024318192;0,0010266379;-0,08498826;0,21153852;-0,03764168;-0,0065956027;0,53691435;-0,019538397;-0,045089334;-0,008014152;-0,030993968;-0,015550033;-0,007186058;0,0;0,00016807164;0,00029347235;-0,00028401552
9491;-0,39456463;-0,068788856;-0,24313836;-0,09774247;-0,003667581;-0,00028135313;-0,23837915;0,017536398;0,0054237996;-0,037422393;0,24953777;-0,027239203;-0,010461374;-0,21301994;0,0019770376;0,03679465;-0,0114308;-0,025870044;0,08406046;0,0007309626;0,0;0,00016807164;0,00024796015;0,0015669786
8023;-0,72306585;-0,194967;-0,23850644;-0,16282381;-0,0071163466;-0,0008318979;-0,27075016;0,023228174;0,0025519333;0,0035237586;-0,11081793;0,009511961;0,003969415;-0,20538685;-0,016478902;-0,048015803;-0,027441306;0,022746209;-0,013751978;-0,00069671683;0,0;9,9033234e-05;0,00024796015;-0,00028401552
3955;-0,9958352;-0,036581963;-0,19375756;0,05628647;-0,0034380972;-0,0008318979;-0,24648495;0,026477959;0,0018479929;-0,12630692;-0,45683712;-0,03362624;-0,009820641;-0,1371762;0,025477463;-0,034939118;-0,02708496;-0,012303658;-0,00954308;-0,0009048741;0,0;0,0012409849;0,00021414948;-0,00028401552
1766;0,62526363;0,041568678;0,27373177;0,16550647;-0,0024100472;-0,0014952401;-0,08956966;0,027518079;0,0037066664;-0,10934783;0,18157391;-0,04200263;-0,01965042;0,43679753;-0,021865921;0,089983106;0,12407332;0,024661932;-0,006238724;-0,0005493041;0,0;0,00010724509;0,0005794325;-0,00070607977
5601;-1,006227;-0,06518579;-0,24944247;-0,05468645;-0,0066303248;-0,00028135313;-0,21420914;0,020865817;0,00068867946;-0,066290185;0,22221641;-0,029687416;-0,0127556445;-0,15985775;-0,015267357;-0,042671263;-0,022949668;-0,018920263;-0,0151161235;-0,00031107166;0,0;0,00016807164;0,00029347235;-0,00028401552
9673;-0,7644001;-0,034658566;0,12780426;-0,13525823;-0,0035136105;-0,0008318979;-0,2900801;0,030613935;-0,002126547;-0,057964403;-0,4361881;0,001390954;-0,003662625;-0,2745961;0,041702785;-0,04721325;-0,0259358;-0,033488546;-0,010896388;-0,0009904723;0,0;0,00016807164;0,00034935988;-0,00070607977
3035;-0,4771254;0,050863646;0,2075311;0,017542742;-0,0016690579;-0,0008318979;-0,259223;0,028326428;0,002198207;-0,15511167;-0,49320236;-0,039236005;-0,01908189;-0,10011241;0,0063495208;-0,013825752;-0,010433563;0,004936234;-0,007249412;-0,0004917548;0,0;0,00016807164;0,00065406226;-0,00473232
6794;0,42638078;-0,1271773;0,017275799;-0,07394216;0,015549891;0,0026541504;0,20136312;0,034640383;0,00481936;-0,0811142;-0,49973017;0,0035137609;-0,0018768744;-0,06850224;-0,026169123;-0,024997214;0,025245143;-0,023716655;-0,016345657;0,00013821195;0,0;0,00016807164;0,0005794325;0,00051486684
2757;-0,90800226;0,2541671;-0,26031092;-0,05986166;-0,0066303248;-0,00028135313;-0,2258675;0,022983335;0,0015086408;-0,0050830822;0,24421659;0,109856;0,019251203;-0,23300341;-0,014257423;-0,04799525;-0,027697677;-0,011975082;-0,011629531;-0,00069671683;0,0;9,9033234e-05;0,00024796015;-0,00020547533
39;-0,34133157;0,022912506;0,56459355;0,17424305;-0,004295576;-0,00028135313;-0,16616186;0,018736469;-0,06499996;0,19404915;0,2777258;-0,014430229;0,013001362;-0,27127805;-0,016636001;-0,0496082;-0,02995974;-0,03049837;-0,0075717624;-0,00037386973;0,0;9,9033234e-05;0,00075393135;-0,00473232
9356;0,28243333;0,30652413;0,39686143;-0,06572006;-0,0031419806;-0,0008318979;-0,19700068;0,025988728;-0,027316164;0,10939049;-0,17250307;0,12989506;0,021002052;-0,09749796;-0,02612227;0,06294801;-0,011365647;-0,014423767;-0,0060804468;0,00028918206;0,0;0,00016807164;0,0005794325;-0,0004020851
2544;0,62773126;0,004357215;-0,19504018;0,2733969;0,020235904;0,0047721295;0,31228042;0,054840993;0,008129069;0,074143626;0,15227014;-0,024586368;-0,0021431663;0,4478779;-0,016281992;-0,045281824;-0,009031574;0,07619422;-0,021470306;0,00031837745;0,0;-0,0022732746;0,00029347235;0,00051486684
10255;0,7636363;-0,010071918;-0,18065065;0,18330245;-0,0011115747;-0,00083189795;0,51852816;0,058938917;0,0007970533;-0,081978194;-0,39134184;-0,0267768;-0,011943974;0,07726354;-0,013586034;0,039495554;-0,017774746;0,046141047;0,07572457;0,004293057;0,0;0,00016807164;0,0006764094;0,00051486684
5740;0,4538524;-0,057315376;-0,16978195;-0,119529694;-0,0015236144;-0,00028135313;0,12145447;0,032168414;0,006842063;-0,06943581;0,21714568;-0,024492087;-0,0056310245;0,10572044;-0,022497853;0,05268148;0,0102479765;-0,029074002;-0,018831326;0,00013821195;0,0;0,00016807164;0,00029347235;0,00051486684
4418;0,78770816;-0,040018976;0,26059207;0,09132691;-0,002485787;-0,0014952401;-0,13424194;0,026900707;-0,0005425098;0,09941755;0,17230543;-0,0032937839;-0,029294366;0,4650107;-0,06299936;0,078601144;0,005714714;-0,0032765279;-0,01231169;-0,0005493041;0,0;0,00016807164;0,002590023;-0,00070607977
8893;-0,05245386;-0,09527648;-0,2423684;0,01209682;0,023030892;0,0008977903;-0,09685019;-0,11764925;-0,023231588;-0,0399785;0,24563646;-0,012370581;-0,0028258695;-0,1666438;0,005668062;-0,035931714;-0,008822417;-0,024297766;-0,014189405;0,00028375167;0,0;0,00016807164;0,00032019254;0,0015669786
3354;-0,70408833;-0,041251052;0,12026098;-0,1846761;-0,0031768824;-0,0008318979;-0,23801589;0,023903606;0,006398851;0,19700181;-0,30206504;-0,024033878;-0,015653167;-0,27525124;-0,026071113;-0,042447686;-0,02805162;-0,012119111;-0,009095149;-0,0068303556;0,0;0,0012409849;0,0004626145;-0,00070607977
3815;-0,46345815;-0,038042493;0,00054731633;-0,014468318;0,041048512;0,0008977903;-0,074847214;-0,07004443;0,03355206;-0,0495576;0,26977205;-0,00228765;0,0014720431;-0,2567764;0,030218694;-0,046382472;-0,023542624;-0,03199757;-0,013563013;0,0007309626;0,0;0,00016807164;0,00034935988;0,0015669786
1734;0,252204;0,34651354;-0,007412528;0,65047145;0,017297352;0,0008977903;-0,11112914;0,029235661;0,005639312;0,2714938;0,24168694;-0,029836021;-0,017756563;-0,11007881;-0,011403382;-0,026469236;0,1539888;0,083087265;-0,010611938;0,00014374792;0,0;9,9033234e-05;0,00075393135;-0,00028401552
8871;0,27553734;0,13562568;0,4235922;-0,16051477;0,01776451;-0,00028135313;-0,16580266;0,0031945712;0,013089527;-0,10206377;0,24539073;-0,027008105;-2,7956063e-05;-0,159608;-0,0149353985;0,14148037;-0,0020501658;-0,030418389;-0,00473019;-0,00053270103;0,0;0,00016807164;-0,0035777586;0,00127999
29;0,19378923;-0,21683879;-0,3273664;-0,21856295;0,023449266;0,0008977903;-0,1985153;0,0207713;-0,00013328262;-0,06336002;0,18711391;0,087994725;0,014875782;0,15627673;-0,017320521;0,23883565;0,0009433829;0,025070768;-0,019296324;0,0010530415;0,0;0,00016807164;0,00029347235;-0,00020547533
5501;0,24347395;-0,06824395;-0,11649693;0,20388217;0,019302335;0,0008977903;0,32535994;-0,06226725;0,005371391;0,093668446;0,18203536;0,0221292;0,013847594;-0,07961105;-0,017474247;-0,043475877;0,0031852399;-0,016095802;-0,01665596;-0,000487638;0,0;0,00016807164;0,00029347235;0,00051486684
8602;-0,71108025;-0,029902598;0,12943025;-0,058079526;-0,0025981881;-0,0008318979;-0,25461033;0,02951191;0,0009875409;0,19225949;-0,45243096;-0,020514414;-0,010235472;-0,11208552;-0,003446752;-0,039326366;-0,01993347;-0,031240555;-0,011771806;-0,00031107166;0,0;9,9033234e-05;0,0018291674;-0,00070607977
102;-0,063671924;-0,03780403;-0,23785056;-0,07002201;-0,0014597056;-0,0014952401;-0,03589065;0,053635105;-0,0077284924;0,19741678;0,2839903;-0,01629264;0,005401361;0,5459714;0,020167802;-0,062744245;0,0057515353;0,115106724;-0,014056579;0,00022305951;0,0;9,9033234e-05;0,0006684283;0,0015669786
